Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-February-2014,567.0,569.4,562.0,562.9,564.1380746529971,221612,1711,125019767.0,183902.0,82.98,7.4,-4.1
12-February-2014,565.0,570.0,563.8,569.35,566.2221807729649,209091,1146,118391962.0,191589.0,91.63,6.2,4.35
13-February-2014,570.0,571.05,556.5,557.85,561.7761819665983,45327,2374,25463629.0,19021.0,41.96,14.55,-12.15
14-February-2014,559.0,561.5,553.15,560.0,558.3757050086509,44503,1897,24849394.0,15346.0,34.48,8.35,1.0
17-February-2014,560.0,566.0,559.1,560.25,562.0729907539117,22496,960,12644394.0,6959.0,30.93,6.9,0.25
18-February-2014,559.0,566.0,559.0,561.6,563.4876517211012,26117,921,14716607.0,9371.0,35.88,7.0,2.6
19-February-2014,563.0,563.0,557.1,558.4,559.1777469300588,46825,1400,26183498.0,19581.0,41.82,5.9,-4.6
20-February-2014,558.4,558.4,554.0,554.85,556.4867211201864,64275,1481,35768184.0,34352.0,53.45,4.4,-3.55
21-February-2014,556.5,556.5,552.0,554.6,554.0597638957206,52858,1659,29286491.0,27685.0,52.38,4.5,-1.9
24-February-2014,555.0,557.5,553.6,554.8,555.4282358407763,38738,1058,21516179.0,19691.0,50.83,3.9,-0.2
25-February-2014,557.0,557.55,553.0,554.2,554.7686557682533,47224,1060,26198395.0,30130.0,63.8,4.55,-2.8
26-February-2014,555.0,559.45,553.6,554.95,556.638684219144,61074,1773,33996151.0,35187.0,57.61,5.85,-0.05
28-February-2014,557.0,557.0,543.05,548.8,547.8647116452224,76555,2941,41941783.0,25469.0,33.27,13.95,-8.2
03-March-2014,550.0,550.0,542.0,543.0,545.1541173062067,62128,1954,33869335.0,32025.0,51.55,8.0,-7.0
04-March-2014,545.0,555.0,544.35,554.2,552.1097519870393,91971,2586,50778086.0,47442.0,51.58,10.65,9.2
05-March-2014,556.45,558.9,550.0,551.45,554.5463131930936,49867,1546,27653561.0,15225.0,30.53,8.9,-5.0
06-March-2014,552.5,554.05,547.95,549.85,549.8399540229885,65250,2097,35877057.0,27483.0,42.12,6.1,-2.65
07-March-2014,550.0,554.4,548.0,550.2,550.6281280845382,68892,2292,37933873.0,20572.0,29.86,6.4,0.2
10-March-2014,550.0,559.4,549.05,556.9,555.3953763365433,99791,2925,55423460.0,29957.0,30.02,10.35,6.9
11-March-2014,558.0,563.5,553.0,560.95,558.6434129234647,145998,5132,81560821.0,43094.0,29.52,10.5,2.95
12-March-2014,562.35,565.5,558.0,559.4,562.4412257946177,76326,2715,42928889.0,25567.0,33.5,7.5,-2.95
13-March-2014,562.0,566.95,559.4,561.25,562.7055928820636,65637,2718,36934307.0,21702.0,33.06,7.55,-0.75
14-March-2014,560.55,560.55,551.75,554.3,555.00091833388,76225,2611,42304945.0,22936.0,30.09,8.8,-6.25
18-March-2014,554.95,558.15,551.15,556.35,554.4989996342749,92966,2880,51549554.0,29632.0,31.87,7.0,1.4
19-March-2014,556.5,562.5,555.3,561.55,558.9067364994356,76182,2602,42578633.0,37313.0,48.98,7.2,5.05
